CID,Activity Type,Qualifier,Value,MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2
44359282,IC50,=,1.13,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.2006432280715,1.766828492665412,32.13347399589234,9.847876566913827,0.0,17.364011027896247
44359282,IC50,=,1.13,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.2006432280715,1.766828492665412,32.13347399589234,9.847876566913827,0.0,17.364011027896247
44359282,IC50,=,0.025,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.2006432280715,1.766828492665412,32.13347399589234,9.847876566913827,0.0,17.364011027896247
44359282,IC50,=,0.025,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.2006432280715,1.766828492665412,32.13347399589234,9.847876566913827,0.0,17.364011027896247
44359365,IC50,=,5.9,541.4170000000003,4.531400000000004,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.3899999999999983,5.647031078578631,211.7171529291456,1.573262182244492,79.91873136859917,9.968196495904992,17.76624139954536,15.943350736880916
44359365,IC50,=,5.9,541.4170000000003,4.531400000000004,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.3899999999999983,5.647031078578631,211.7171529291456,1.573262182244492,79.91873136859917,9.968196495904992,17.76624139954536,15.943350736880916
44359365,IC50,=,0.07,541.4170000000003,4.531400000000004,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.3899999999999983,5.647031078578631,211.7171529291456,1.573262182244492,79.91873136859917,9.968196495904992,17.76624139954536,15.943350736880916
44359365,IC50,=,0.07,541.4170000000003,4.531400000000004,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.3899999999999983,5.647031078578631,211.7171529291456,1.573262182244492,79.91873136859917,9.968196495904992,17.76624139954536,15.943350736880916
44359281,IC50,=,3.67,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.20064322807153,1.766828492665412,32.133387591429425,9.847116694998633,0.0,17.364011027896247
44359281,IC50,=,3.67,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.20064322807153,1.766828492665412,32.133387591429425,9.847116694998633,0.0,17.364011027896247
44359281,IC50,=,0.035,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.20064322807153,1.766828492665412,32.133387591429425,9.847116694998633,0.0,17.364011027896247
44359281,IC50,=,0.035,402.5600000000002,3.8545000000000025,1,5,3,50.8,6,2,0,1,1,1,1,0,6,0.5,-2.0499999999999994,4.499238016515659,171.20064322807153,1.766828492665412,32.133387591429425,9.847116694998633,0.0,17.364011027896247
44359415,IC50,=,5.5,381.516,4.493500000000004,0,3,3,38.77,5,2,0,1,0,1,2,0,4,0.4583333333333333,-2.489999999999999,4.320356478788799,168.010417774052,1.8290419366394508,16.507837413448907,9.757567141491648,0.0,17.240076244909677
44359415,IC50,=,5.5,381.516,4.493500000000004,0,3,3,38.77,5,2,0,1,0,1,2,0,4,0.4583333333333333,-2.489999999999999,4.320356478788799,168.010417774052,1.8290419366394508,16.507837413448907,9.757567141491648,0.0,17.240076244909677
44359415,IC50,=,0.056,381.516,4.493500000000004,0,3,3,38.77,5,2,0,1,0,1,2,0,4,0.4583333333333333,-2.489999999999999,4.320356478788799,168.010417774052,1.8290419366394508,16.507837413448907,9.757567141491648,0.0,17.240076244909677
44359415,IC50,=,0.056,381.516,4.493500000000004,0,3,3,38.77,5,2,0,1,0,1,2,0,4,0.4583333333333333,-2.489999999999999,4.320356478788799,168.010417774052,1.8290419366394508,16.507837413448907,9.757567141491648,0.0,17.240076244909677
44359225,IC50,=,3.6,399.5350000000001,3.1315000000000026,1,5,3,55.73,6,2,0,1,1,1,1,0,6,0.5217391304347826,-2.469999999999999,4.58394419844798,173.34435397966627,1.773343177493934,16.50784783119912,9.847513476859724,0.0,17.364011027896247
44359225,IC50,=,0.028,399.5350000000001,3.1315000000000026,1,5,3,55.73,6,2,0,1,1,1,1,0,6,0.5217391304347826,-2.469999999999999,4.58394419844798,173.34435397966627,1.773343177493934,16.50784783119912,9.847513476859724,0.0,17.364011027896247
9936247,IC50,=,5.3,513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.96819952560872,11.949020558499466,5.907179729351506
9936247,IC50,=,0.036,513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.96819952560872,11.949020558499466,5.907179729351506
44359637,IC50,=,7.0,460.41200000000026,5.256000000000006,0,3,3,38.77,5,2,0,1,0,1,2,0,5,0.4583333333333333,-2.01,4.946515064766856,181.8779653796933,1.826101154742784,79.91873126512574,9.757552544984936,0.0,17.240076244909677
44359637,IC50,=,7.0,460.41200000000026,5.256000000000006,0,3,3,38.77,5,2,0,1,0,1,2,0,5,0.4583333333333333,-2.01,4.946515064766856,181.8779653796933,1.826101154742784,79.91873126512574,9.757552544984936,0.0,17.240076244909677
44359637,IC50,=,2.0,460.41200000000026,5.256000000000006,0,3,3,38.77,5,2,0,1,0,1,2,0,5,0.4583333333333333,-2.01,4.946515064766856,181.8779653796933,1.826101154742784,79.91873126512574,9.757552544984936,0.0,17.240076244909677
44359637,IC50,=,2.0,460.41200000000026,5.256000000000006,0,3,3,38.77,5,2,0,1,0,1,2,0,5,0.4583333333333333,-2.01,4.946515064766856,181.8779653796933,1.826101154742784,79.91873126512574,9.757552544984936,0.0,17.240076244909677
44359367,IC50,=,3.85,396.53100000000006,3.793000000000003,1,4,3,50.8,6,2,0,1,0,1,2,0,5,0.4583333333333333,-2.529999999999999,4.907211268995838,173.56027995765996,1.7649581106275238,16.507843681522207,9.846714380665269,0.0,17.364011027896247
44359367,IC50,=,3.85,396.53100000000006,3.793000000000003,1,4,3,50.8,6,2,0,1,0,1,2,0,5,0.4583333333333333,-2.529999999999999,4.907211268995838,173.56027995765996,1.7649581106275238,16.507843681522207,9.846714380665269,0.0,17.364011027896247
44359367,IC50,=,0.13,396.53100000000006,3.793000000000003,1,4,3,50.8,6,2,0,1,0,1,2,0,5,0.4583333333333333,-2.529999999999999,4.907211268995838,173.56027995765996,1.7649581106275238,16.507843681522207,9.846714380665269,0.0,17.364011027896247
44359367,IC50,=,0.13,396.53100000000006,3.793000000000003,1,4,3,50.8,6,2,0,1,0,1,2,0,5,0.4583333333333333,-2.529999999999999,4.907211268995838,173.56027995765996,1.7649581106275238,16.507843681522207,9.846714380665269,0.0,17.364011027896247
44359613,IC50,=,2.3,513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.96819952560872,11.949020558499466,5.907179729351506
44359613,IC50,=,2.3,513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.96819952560872,11.949020558499466,5.907179729351506
44359613,IC50,=,0.03,513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.96819952560872,11.949020558499466,5.907179729351506
44359613,IC50,=,0.03,513.4210000000003,4.936600000000005,1,4,4,67.87,7,3,0,1,0,1,3,0,8,0.2592592592592592,-3.2199999999999984,5.8919961773127145,214.2906023743413,1.5805454554564258,35.496836783087545,9.96819952560872,11.949020558499466,5.907179729351506
10962350,IC50,=,0.129,516.6380000000001,4.146500000000003,1,6,5,69.26,9,3,0,2,0,1,3,1,7,0.3870967741935484,-3.709999999999998,5.292155013637092,224.2035755836052,1.3934274891199885,16.51230400069563,9.876538617018944,0.0,17.990861387647428
10962350,IC50,=,1.098,516.6380000000001,4.146500000000003,1,6,5,69.26,9,3,0,2,0,1,3,1,7,0.3870967741935484,-3.709999999999998,5.292155013637092,224.2035755836052,1.3934274891199885,16.51230400069563,9.876538617018944,0.0,17.990861387647428
10994188,IC50,=,4.274,460.5740000000002,4.170700000000004,1,5,4,60.03000000000001,9,3,0,1,0,1,3,0,6,0.3214285714285714,-3.509999999999998,5.5134174897972485,201.0010351644377,1.5851325393502116,16.50808793692552,9.877185252859888,0.0,11.949020558499466
10994188,IC50,>,10.0,460.5740000000002,4.170700000000004,1,5,4,60.03000000000001,9,3,0,1,0,1,3,0,6,0.3214285714285714,-3.509999999999998,5.5134174897972485,201.0010351644377,1.5851325393502116,16.50808793692552,9.877185252859888,0.0,11.949020558499466
11812976,IC50,=,0.69,491.5880000000003,3.5743000000000027,1,7,4,82.15,10,3,0,1,1,1,2,0,8,0.3571428571428571,-3.779999999999998,5.710286085177642,211.69917048928767,1.607416618220531,16.512296794097594,9.8766810013449,0.0,18.49377696441204
11812976,IC50,=,10.0,491.5880000000003,3.5743000000000027,1,7,4,82.15,10,3,0,1,1,1,2,0,8,0.3571428571428571,-3.779999999999998,5.710286085177642,211.69917048928767,1.607416618220531,16.512296794097594,9.8766810013449,0.0,18.49377696441204
10144095,IC50,=,0.052,554.6470000000004,4.7530000000000046,1,8,5,95.04,11,4,0,1,1,1,3,0,9,0.28125,-4.629999999999998,6.753079958361403,239.6109705619016,1.4047266443743902,16.52606628015775,9.876652122613248,0.0,24.50424180399888
10144095,IC50,=,0.24,554.6470000000004,4.7530000000000046,1,8,5,95.04,11,4,0,1,1,1,3,0,9,0.28125,-4.629999999999998,6.753079958361403,239.6109705619016,1.4047266443743902,16.52606628015775,9.876652122613248,0.0,24.50424180399888
10864538,IC50,=,0.019,546.6640000000002,4.675200000000005,1,7,5,78.49000000000001,10,3,0,2,0,1,3,1,8,0.40625,-3.909999999999998,5.539110439043007,235.68206292750875,1.4128378522865823,16.512735870557115,9.87649063493749,0.0,17.990861387647428
10864538,IC50,=,0.019,546.6640000000002,4.675200000000005,1,7,5,78.49000000000001,10,3,0,2,0,1,3,1,8,0.40625,-3.909999999999998,5.539110439043007,235.68206292750875,1.4128378522865823,16.512735870557115,9.87649063493749,0.0,17.990861387647428
10864538,IC50,=,0.101,546.6640000000002,4.675200000000005,1,7,5,78.49000000000001,10,3,0,2,0,1,3,1,8,0.40625,-3.909999999999998,5.539110439043007,235.68206292750875,1.4128378522865823,16.512735870557115,9.87649063493749,0.0,17.990861387647428
10864538,IC50,=,0.101,546.6640000000002,4.675200000000005,1,7,5,78.49000000000001,10,3,0,2,0,1,3,1,8,0.40625,-3.909999999999998,5.539110439043007,235.68206292750875,1.4128378522865823,16.512735870557115,9.87649063493749,0.0,17.990861387647428
