CID,Activity Type,Qualifier,Value,MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2
44270570,EC50,=,6.95,2348.767999999996,-12.44869999999992,34,33,1,1030.729999999999,80,1,0,0,1,0,0,0,64,0.69,-15.800000000000017,59.19013427494525,954.5717210882192,3.488339765124036,32.16637385085816,9.962039441199863,363.6122961275026,112.66448431190558
44270570,EC50,=,0.71,2348.767999999996,-12.44869999999992,34,33,1,1030.729999999999,80,1,0,0,1,0,0,0,64,0.69,-15.800000000000017,59.19013427494525,954.5717210882192,3.488339765124036,32.16637385085816,9.962039441199863,363.6122961275026,112.66448431190558
44264421,EC50,=,1.64,2348.767999999996,-12.44869999999992,34,33,1,1030.729999999999,80,1,0,0,1,0,0,0,64,0.69,-15.800000000000017,59.19013427494525,954.571721088219,3.484297309938289,32.16637385085816,9.962039456266115,363.61229612750265,112.66448431190558
44264421,EC50,=,0.24,2348.767999999996,-12.44869999999992,34,33,1,1030.729999999999,80,1,0,0,1,0,0,0,64,0.69,-15.800000000000017,59.19013427494525,954.571721088219,3.484297309938289,32.16637385085816,9.962039456266115,363.61229612750265,112.66448431190558
44270618,EC50,=,8.28,2445.884999999996,-12.409799999999926,35,34,2,1059.8299999999992,83,1,1,1,1,1,0,0,66,0.6952380952380952,-16.330000000000013,60.52614036105427,995.1019847903248,2.3809312329897687,32.16637435615836,9.962039394592807,381.355287949177,113.16739988867022
44270618,EC50,=,0.49,2445.884999999996,-12.409799999999926,35,34,2,1059.8299999999992,83,1,1,1,1,1,0,0,66,0.6952380952380952,-16.330000000000013,60.52614036105427,995.1019847903248,2.3809312329897687,32.16637435615836,9.962039394592807,381.355287949177,113.16739988867022
44270578,EC50,=,5.52,2623.057999999994,-6.078899999999907,32,34,6,998.0299999999994,83,3,3,3,2,3,1,0,65,0.6611570247933884,-18.00999999999999,55.633697828418,1078.1898228630778,1.0581158565156612,16.377632567654118,9.96182006637651,362.0310138560127,175.1670762732622
44270578,EC50,=,0.64,2623.057999999994,-6.078899999999907,32,34,6,998.0299999999994,83,3,3,3,2,3,1,0,65,0.6611570247933884,-18.00999999999999,55.633697828418,1078.1898228630778,1.0581158565156612,16.377632567654118,9.96182006637651,362.0310138560127,175.1670762732622
44270652,EC50,=,4.46,2445.884999999996,-12.328299999999937,34,34,2,1065.0299999999993,82,1,1,1,1,1,0,0,66,0.6952380952380952,-16.330000000000013,58.571212305636905,995.1019847903248,2.407014185444384,32.16637435661596,9.962039388801475,381.355287949177,132.5537995404348
44270652,EC50,=,0.19,2445.884999999996,-12.328299999999937,34,34,2,1065.0299999999993,82,1,1,1,1,1,0,0,66,0.6952380952380952,-16.330000000000013,58.571212305636905,995.1019847903248,2.407014185444384,32.16637435661596,9.962039388801475,381.355287949177,132.5537995404348
44270732,EC50,=,4.52,2707.091999999994,-8.57459999999992,33,35,7,1047.4399999999996,80,3,4,4,2,4,1,0,69,0.6504065040650406,-19.229999999999976,54.04821431642584,1109.546615992241,0.9547964877041368,16.378215907745364,9.961820005098804,398.8946330018503,181.23344334172384
44270732,EC50,=,0.61,2707.091999999994,-8.57459999999992,33,35,7,1047.4399999999996,80,3,4,4,2,4,1,0,69,0.6504065040650406,-19.229999999999976,54.04821431642584,1109.546615992241,0.9547964877041368,16.378215907745364,9.961820005098804,398.8946330018503,181.23344334172384
44264424,EC50,=,5.8,2363.738999999996,-14.229299999999917,35,34,1,1073.8199999999993,81,1,0,0,1,0,0,0,66,0.6767676767676768,-16.33000000000001,59.92584019423656,957.7081917708788,3.436723710621898,32.16637394035194,9.962039479569544,375.94029747978016,106.7465782657442
44264424,EC50,=,2.28,2363.738999999996,-14.229299999999917,35,34,1,1073.8199999999993,81,1,0,0,1,0,0,0,66,0.6767676767676768,-16.33000000000001,59.92584019423656,957.7081917708788,3.436723710621898,32.16637394035194,9.962039479569544,375.94029747978016,106.7465782657442
44270714,EC50,=,1.9,2445.884999999996,-12.328299999999928,34,34,2,1065.0299999999993,82,1,1,1,1,1,0,0,66,0.6952380952380952,-16.33000000000001,58.571212305636905,995.1019847903252,2.4399484181446085,32.166374356615975,9.962039385466856,381.3552879491769,132.5537995404348
44270714,EC50,=,1.03,2445.884999999996,-12.328299999999928,34,34,2,1065.0299999999993,82,1,1,1,1,1,0,0,66,0.6952380952380952,-16.33000000000001,58.571212305636905,995.1019847903252,2.4399484181446085,32.166374356615975,9.962039385466856,381.3552879491769,132.5537995404348
44270563,EC50,=,1.42,3530.1049999999937,-14.814600000000102,49,49,6,1433.9,114,3,3,3,2,3,1,0,93,0.6623376623376623,-23.619999999999923,78.30744598344472,1437.9503793961824,1.065822835146598,32.11800369424738,9.961819418872604,544.6833340606788,220.00624264525305
44270563,EC50,=,0.91,3530.1049999999937,-14.814600000000102,49,49,6,1433.9,114,3,3,3,2,3,1,0,93,0.6623376623376623,-23.619999999999923,78.30744598344472,1437.9503793961824,1.065822835146598,32.11800369424738,9.961819418872604,544.6833340606788,220.00624264525305
44270617,EC50,=,1.7,2389.776999999996,-13.742999999999926,34,34,2,1065.0299999999993,80,1,1,1,1,1,0,0,66,0.6831683168316832,-16.330000000000013,57.29591273284048,969.6422163327384,2.368747041295749,32.166374084403024,9.962039502566808,381.8582035259416,113.7942502484214
44270617,EC50,=,0.06,2389.776999999996,-13.742999999999926,34,34,2,1065.0299999999993,80,1,1,1,1,1,0,0,66,0.6831683168316832,-16.330000000000013,57.29591273284048,969.6422163327384,2.368747041295749,32.166374084403024,9.962039502566808,381.8582035259416,113.7942502484214
44270576,EC50,=,9.49,2374.805999999996,-11.96239999999992,33,33,2,1021.9399999999991,79,1,1,1,1,1,0,0,64,0.696078431372549,-15.800000000000017,56.59529257000974,966.5057456500788,2.3452222680512134,32.16637399488923,9.962039420065638,351.27356845841524,144.38961163275758
44270576,EC50,=,2.48,2374.805999999996,-11.96239999999992,33,33,2,1021.9399999999991,79,1,1,1,1,1,0,0,64,0.696078431372549,-15.800000000000017,56.59529257000974,966.5057456500788,2.3452222680512134,32.16637399488923,9.962039420065638,351.27356845841524,144.38961163275758
44270621,EC50,=,0.78,2896.359999999995,-16.454200000000053,40,40,3,1277.5799999999997,95,1,2,2,1,2,0,0,79,0.696,-20.09999999999995,67.07625797500938,1180.6180879228943,1.832743085216069,16.37090300673123,9.961819911785412,455.13392548264267,163.9415945900912
44270621,EC50,=,0.25,2896.359999999995,-16.454200000000053,40,40,3,1277.5799999999997,95,1,2,2,1,2,0,0,79,0.696,-20.09999999999995,67.07625797500938,1180.6180879228943,1.832743085216069,16.37090300673123,9.961819911785412,455.13392548264267,163.9415945900912
44270646,EC50,=,4.34,2406.7679999999964,-16.221799999999934,37,35,1,1138.2199999999991,83,1,0,0,1,0,0,0,69,0.6666666666666666,-17.06,61.120128027969386,973.2832956507646,3.503049887121062,32.16637416469241,9.962039523733887,370.0223914336187,125.67171086332664
44270646,EC50,=,0.24,2406.7679999999964,-16.221799999999934,37,35,1,1138.2199999999991,83,1,0,0,1,0,0,0,69,0.6666666666666666,-17.06,61.120128027969386,973.2832956507646,3.503049887121062,32.16637416469241,9.962039523733887,370.0223914336187,125.67171086332664
44270660,EC50,=,1.03,2209.5649999999964,-8.698599999999935,32,31,3,908.1599999999992,71,3,0,0,2,0,1,0,58,0.6288659793814433,-15.250000000000025,50.913405113262165,901.516660730719,1.7728512484060566,32.1168763136163,9.961820543754053,314.6067359709744,116.8535511953637
44270660,EC50,=,0.45,2209.5649999999964,-8.698599999999935,32,31,3,908.1599999999992,71,3,0,0,2,0,1,0,58,0.6288659793814433,-15.250000000000025,50.913405113262165,901.516660730719,1.7728512484060566,32.1168763136163,9.961820543754053,314.6067359709744,116.8535511953637
44270690,EC50,=,0.93,2937.437999999996,-15.692400000000037,39,40,4,1280.2099999999996,95,1,3,3,1,3,0,0,80,0.6904761904761905,-20.19999999999996,66.5460605427586,1196.0132542017914,1.4861960476913514,32.16637689616041,9.962039058991673,460.2077174746381,158.60889038109852
44270690,EC50,=,0.13,2937.437999999996,-15.692400000000037,39,40,4,1280.2099999999996,95,1,3,3,1,3,0,0,80,0.6904761904761905,-20.19999999999996,66.5460605427586,1196.0132542017914,1.4861960476913514,32.16637689616041,9.962039058991673,460.2077174746381,158.60889038109852
44270590,EC50,=,1.64,2348.7679999999955,-12.44869999999992,34,33,1,1030.729999999999,80,1,0,0,1,0,0,0,64,0.69,-15.800000000000017,59.19013427494525,954.5717210882192,3.4068359376761137,32.16637385085814,9.96203945496246,351.2735684584152,125.003211980993
44270590,EC50,=,0.19,2348.7679999999955,-12.44869999999992,34,33,1,1030.729999999999,80,1,0,0,1,0,0,0,64,0.69,-15.800000000000017,59.19013427494525,954.5717210882192,3.4068359376761137,32.16637385085814,9.96203945496246,351.2735684584152,125.003211980993
44270651,EC50,=,5.26,2374.8059999999955,-11.962399999999926,33,33,2,1021.9399999999991,79,1,1,1,1,1,0,0,64,0.696078431372549,-15.800000000000017,56.59529257000974,966.5057456500784,2.3490654880765605,32.16637399488922,9.962039413864993,351.2735684584152,144.38961163275758
44270651,EC50,=,5.41,2374.8059999999955,-11.962399999999926,33,33,2,1021.9399999999991,79,1,1,1,1,1,0,0,64,0.696078431372549,-15.800000000000017,56.59529257000974,966.5057456500784,2.3490654880765605,32.16637399488922,9.962039413864993,351.2735684584152,144.38961163275758
44270651,EC50,=,0.28,2374.8059999999955,-11.962399999999926,33,33,2,1021.9399999999991,79,1,1,1,1,1,0,0,64,0.696078431372549,-15.800000000000017,56.59529257000974,966.5057456500784,2.3490654880765605,32.16637399488922,9.962039413864993,351.2735684584152,144.38961163275758
44270651,EC50,=,0.36,2374.8059999999955,-11.962399999999926,33,33,2,1021.9399999999991,79,1,1,1,1,1,0,0,64,0.696078431372549,-15.800000000000017,56.59529257000974,966.5057456500784,2.3490654880765605,32.16637399488922,9.962039413864993,351.2735684584152,144.38961163275758
